CPC	P.id="302638"
LAOAO	L.id="864"
OASAT	O.id="2440"
CPAO	C.id="2386"
ICPC	I.id="984"
OAPAL	P.id="988"
TAPCI	I.id="129"
PCICP	I.id="129"
PCIC	I.id="129"
LASAT	T.id="331"
CPALA	C.id="2308"
SALAL	S.id="2007"
AOAT	T.id="626"
LALAT	T.id="251"
PAOAT	T.id="626"
OATAP	O.id="159"
ATAP	T.id="251"
OASAT	T.id="1288"
LAPAO	P.id="17564"
OASAL	L.id="1215"
PCP	C.id="4409"
LAPA	P.id="988"
PCI	P.id="17564"
TAPC	T.id="626"
LASA	S.id="2007"
AOAT	O.id="2926"
ATAP	P.id="5584"
LATAO	T.id="626"
SALAO	O.id="215"
PATAL	P.id="302638"
PALAT	T.id="626"
CICP	I.id="129"
LAPCI	I.id="984"
PATAS	T.id="1304"
OATAL	O.id="215"
SAL	L.id="1215"
TAPC	C.id="2386"
CPCI	I.id="914"
LAPCI	I.id="984"
TAOAL	O.id="2440"
PCIC	I.id="129"
APCI	P.id="988"
OATAS	T.id="626"
ICP	P.id="5584"
ICPAL	P.id="17564"
OAPA	O.id="159"
PALAO	O.id="256"
SAPCP	C.id="2386"
TASA	S.id="2007"
ICI	C.id="4599"
ALA	L.id="1215"
OATAS	O.id="2717"
LAOAP	P.id="17564"
SAPCP	C.id="4485"
CPAT	C.id="4409"
LATAP	P.id="17194"
CPAO	P.id="988"
LAPCI	I.id="129"
LATAO	T.id="251"
LAPCP	C.id="2386"
ICPAL	I.id="129"
OAPCI	C.id="2386"
LAOAT	O.id="2717"
TAOAS	O.id="2440"
PAPCI	C.id="2951"
SALA	L.id="1215"
APCIC	I.id="984"
APCI	C.id="2386"
OAP	O.id="2081"
LASAP	P.id="988"
PAO	O.id="215"
ATAS	T.id="1288"
TAOAP	T.id="552"
LAPCI	L.id="1215"
SAT	T.id="251"
ICP	C.id="2386"
APCIC	I.id="129"
PATAO	T.id="251"
AOAP	P.id="302638"
PCIC	I.id="1106"
APC	C.id="1672"
SAO	O.id="159"
SALAO	O.id="827"
APCI	I.id="984"
PCI	P.id="302638"
PASAP	S.id="1553"
ASAPC	C.id="4485"
CIC	I.id="129"
LATAO	O.id="2081"
ICPAP	I.id="129"
CPCI	I.id="860"
ICPA	I.id="984"
ATAO	T.id="1304"
CICPA	I.id="984"
LAPCI	I.id="129"
