TASAO	T.id="956"
OAOAS	S.id="130"
ICPAL	C.id="1388"
TAP	P.id="13717"
OATAT	O.id="679"
PCPAS	C.id="1388"
OASA	S.id="1553"
SAT	T.id="159"
CPCI	P.id="16745"
PCPAT	C.id="1916"
TAPA	T.id="159"
PCPAS	C.id="1388"
ALAT	T.id="159"
ASAP	P.id="3870"
TAPCI	C.id="1916"
CPASA	P.id="3870"
SATAO	T.id="956"
PCI	C.id="1916"
ALAT	T.id="159"
LAO	O.id="5450"
LAPCI	C.id="5207"
TAL	L.id="316"
OAPCP	C.id="1916"
ICPA	C.id="1388"
TAL	L.id="316"
LATAO	T.id="159"
PCPAT	T.id="159"
ICI	C.id="1388"
TALAP	L.id="316"
PCPAL	C.id="1916"
PAL	P.id="16745"
SAPCI	C.id="3360"
PAPCI	C.id="1298"
LAP	L.id="457"
PCPAS	C.id="1388"
LASAP	P.id="3870"
PCP	C.id="1388"
LAPC	C.id="5207"
PAOAT	O.id="679"
OASAT	T.id="956"
LAOAS	L.id="57845"
CPAO	C.id="1298"
OAS	S.id="556"
TAPCI	T.id="856"
PCP	C.id="1388"
PAOAT	O.id="5450"
OAPCI	C.id="1916"
LATAO	L.id="316"
PAPC	C.id="3360"
ICI	C.id="1916"
PASAT	S.id="130"
TAL	L.id="316"
PATAO	O.id="5450"
ASAPC	C.id="1298"
CPAT	T.id="159"
TALA	T.id="956"
OAPAT	T.id="856"
CPAL	C.id="1298"
TAO	O.id="679"
PAPCP	C.id="5207"
SATA	T.id="159"
APCP	C.id="1916"
LAOAP	L.id="316"
PCP	C.id="1298"
PCPA	C.id="1298"
CPATA	P.id="3870"
LAPCP	C.id="1916"
OAPA	P.id="16745"
PAPC	C.id="1916"
LAOAP	L.id="316"
LASAO	L.id="316"
ICPAL	I.id="520"
PAPCP	C.id="1388"
OAPAL	O.id="679"
LAOA	L.id="316"
ICI	C.id="1298"
APCIC	P.id="3870"
CPAP	C.id="1388"
LASAO	L.id="316"
OATAS	T.id="159"
LASAP	L.id="261"
TASAL	T.id="159"
CPALA	L.id="457"
SAPCI	S.id="556"
TALAT	L.id="316"
TAOAP	T.id="956"
OAPC	C.id="1388"
ATAS	T.id="159"
LALAO	O.id="679"
PAOAL	L.id="316"
TAO	O.id="679"
OAPAS	P.id="16745"
ICI	C.id="5207"
PCI	C.id="5207"
OAPCI	C.id="1298"
PCIC	P.id="3870"
SATAO	T.id="1017"
LAPC	C.id="5207"
LATAP	P.id="16745"
PALAO	O.id="5450"
OAS	O.id="679"
LAOAP	O.id="679"
CPCIC	P.id="13717"
CPALA	C.id="1916"
PATAT	P.id="16745"
LAOAT	T.id="159"
OASAO	S.id="1553"
APCI	C.id="1388"
ATAS	S.id="1553"
TALAP	L.id="457"
LAPC	C.id="1916"
APC	C.id="1388"
CICPC	I.id="520"
OATAO	T.id="1017"
LASA	S.id="556"
ASAO	O.id="679"
CPAPA	C.id="3360"
PAOAT	T.id="856"
PAPCI	C.id="5207"
APCP	C.id="1298"
TAPA	T.id="956"
LATAT	L.id="316"
LATAO	T.id="856"
PAOAT	T.id="1017"
ALAT	L.id="316"
TAOAP	T.id="956"
ALAT	T.id="159"
ICPAL	L.id="457"
LATA	L.id="316"
CPAP	C.id="1916"
LAS	L.id="316"
CPALA	L.id="316"
LAPC	C.id="1298"
CPAL	C.id="1916"
OAOAS	S.id="1553"
APCIC	I.id="812"
ICI	C.id="5207"
TAPCI	T.id="159"
LATAS	S.id="556"
PAPCI	C.id="1916"
TAPCI	T.id="713"
SALAS	L.id="316"
TAOAL	O.id="5450"
TAOAS	S.id="556"
TALA	T.id="159"
APCI	C.id="1916"
PAPCP	C.id="1916"
OAPC	C.id="3360"
PALAP	L.id="316"
SAOA	O.id="679"
CPALA	C.id="1298"
APCP	C.id="5207"
ICP	C.id="1916"
CPAT	P.id="13717"
CPAO	C.id="1388"
OAOAL	L.id="316"
SASAO	O.id="5450"
TAPC	T.id="159"
SATAT	S.id="1553"
OATA	T.id="856"
PATAL	L.id="316"
SAPCI	C.id="1916"
PATAT	P.id="3870"
TAPC	T.id="1017"
CPAL	C.id="1916"
ATAPC	P.id="3870"
SAOAT	T.id="159"
ICPAT	T.id="159"
PCP	C.id="1388"
OATAL	L.id="316"
PCP	C.id="1298"
CPAT	T.id="159"
PALA	L.id="316"
TAPC	C.id="1388"
OASAT	T.id="159"
ATAS	T.id="159"
TASA	T.id="956"
APCP	C.id="1388"
PAOAL	O.id="679"
LAPCI	C.id="1916"
ASAPC	C.id="1388"
OATAT	O.id="679"
PAS	P.id="159062"
ALAT	T.id="956"
TAPCI	P.id="3870"
CPAL	C.id="1916"
SALA	L.id="316"
ATAPC	C.id="1388"
PALAP	L.id="57845"
LAOAS	S.id="1553"
PCPA	C.id="5207"
LAOAS	L.id="316"
SAOAP	P.id="16745"
ICPA	P.id="16745"
LATAT	L.id="316"
LAPCP	C.id="1298"
LAPC	C.id="1916"
OAPA	O.id="5450"
SAPCI	S.id="130"
LAPA	L.id="457"
SALAT	S.id="556"
PCPAP	C.id="1388"
PAT	T.id="713"
ICPAP	C.id="1298"
OATAS	S.id="556"
OASAT	T.id="856"
ICPAT	C.id="1388"
LAOAT	T.id="1017"
LASAT	T.id="1017"
TAPCI	T.id="159"
LAPCI	I.id="812"
CICPA	P.id="16745"
APCP	C.id="1388"
LAOAT	O.id="679"
LAPAT	T.id="956"
TAOAP	T.id="856"
OALAS	L.id="316"
PALAS	L.id="316"
LASAT	T.id="159"
CPASA	C.id="1916"
APCP	C.id="1388"
PCPAL	C.id="1388"
ATAPC	C.id="5207"
SATAS	T.id="159"
CPAT	C.id="1388"
PAPC	C.id="1916"
PAOA	P.id="3870"
SAOAP	S.id="1553"
TAS	T.id="159"
TAPCP	C.id="1916"
CPATA	C.id="3360"
TAPCI	T.id="159"
CPASA	S.id="556"
PALAS	L.id="316"
PCPA	C.id="1388"
ICP	C.id="3360"
CPAL	C.id="1298"
PAPCI	C.id="3360"
LAT	L.id="316"
LAPCI	C.id="1298"
ICPAT	T.id="159"
PAPCP	C.id="1388"
CPAT	C.id="1388"
CPAO	C.id="1388"
LASAO	S.id="130"
ASAO	S.id="556"
ICPAT	C.id="1388"
OALAP	O.id="5450"
CPAT	C.id="5207"
OAPAT	O.id="679"
SATAL	T.id="956"
TAPC	T.id="1017"
CPAL	C.id="1388"
PALA	L.id="316"
TASAT	S.id="1553"
PCP	C.id="1916"
LAPA	P.id="3870"
SALA	L.id="316"
SAPC	C.id="1916"
APCP	C.id="1388"
LAT	T.id="159"
CPAO	O.id="5450"
CPAP	C.id="1916"
OALAT	O.id="5450"
AOAT	T.id="159"
OAL	L.id="457"
LATAP	L.id="316"
OAL	O.id="679"
LASAT	T.id="159"
OAPCP	C.id="1388"
LATAP	P.id="16745"
LAPC	C.id="3360"
OAPAL	P.id="3870"
LATA	L.id="316"
PAOAT	P.id="16745"
CPAT	C.id="1916"
OAPCI	C.id="3360"
PAOAL	O.id="679"
PATA	T.id="159"
TAPCP	C.id="1298"
SALAP	S.id="1553"
ICPAP	C.id="1388"
OAPC	C.id="1298"
LAOAT	O.id="5450"
ALAT	T.id="159"
PATAL	T.id="159"
TASAT	S.id="130"
PAOAT	T.id="159"
PASAT	T.id="1017"
SALA	S.id="1553"
LAPCP	C.id="1388"
APCI	C.id="1298"
LAPA	P.id="3870"
PCPAT	C.id="1388"
OALAP	P.id="3870"
CPA	C.id="1916"
SAPC	C.id="1388"
PASA	P.id="3870"
OAL	L.id="316"
PAOAT	T.id="159"
ICPC	I.id="812"
PASAL	S.id="556"
SALAP	L.id="316"
ATAPC	T.id="159"
ICPA	C.id="1388"
ALAO	L.id="316"
SAPCP	C.id="1916"
OAPAT	T.id="856"
TALAP	T.id="159"
OALAO	L.id="457"
APCI	C.id="1388"
OATAL	T.id="159"
TAPCP	T.id="856"
OATAO	T.id="159"
OAPA	O.id="679"
CPAPA	C.id="1916"
PAPCI	C.id="1388"
ATAPC	T.id="159"
AOAL	L.id="316"
ATAPC	C.id="5207"
OASAO	S.id="556"
TAL	T.id="856"
ICP	C.id="1916"
LAPAP	L.id="316"
OAPAT	P.id="13717"
ASAPC	S.id="1553"
LAOA	L.id="316"
ICPAL	L.id="316"
TALAP	T.id="159"
ICPAL	C.id="1916"
OAL	L.id="457"
OATAS	T.id="159"
TASAO	T.id="159"
TAOAS	T.id="159"
LAPCP	C.id="1298"
LAOAS	L.id="316"
OAPC	C.id="1916"
PASA	S.id="1553"
PAOA	O.id="5450"
LAPCP	C.id="1916"
TAPC	C.id="1388"
TAPCP	C.id="1388"
SAOA	O.id="679"
TAL	T.id="159"
PAPC	C.id="1388"
CPASA	C.id="1916"
PCPA	C.id="1388"
TALA	L.id="316"
ATAO	T.id="956"
TAPC	T.id="159"
OAS	S.id="1553"
SAL	S.id="556"
CPAP	C.id="1388"
SAPCP	C.id="1298"
CICPA	I.id="520"
SATAL	T.id="159"
PAPCP	C.id="1916"
LASA	L.id="316"
CPALA	C.id="1916"
LATA	L.id="316"
PCPAL	C.id="5207"
ASAT	T.id="159"
OAPCI	O.id="5450"
ICPA	I.id="520"
OAPA	P.id="3870"
PCPAS	C.id="5207"
OAPAT	P.id="16745"
ICP	P.id="3870"
PAPCI	C.id="1298"
ATAL	T.id="856"
OAPC	C.id="3360"
PALAT	T.id="159"
CPAO	C.id="1916"
PCI	C.id="1916"
SALA	L.id="457"
SASAT	T.id="956"
TAPCP	C.id="1916"
ICPA	C.id="1388"
APCP	C.id="1298"
LATA	L.id="57845"
ICPA	P.id="3870"
OASAL	L.id="316"
OAPCI	C.id="3360"
CPAT	T.id="713"
CPALA	C.id="3360"
PCICI	P.id="13717"
LAS	L.id="316"
PATAO	P.id="13717"
OATAP	T.id="956"
LASAO	L.id="316"
CPAT	T.id="159"
OAPC	C.id="1298"
SAOAT	O.id="679"
APCP	C.id="1916"
APC	C.id="1388"
PALA	L.id="316"
CPAT	C.id="1298"
TASAL	T.id="956"
PAOAT	T.id="856"
TAPCP	T.id="856"
LAOAT	T.id="856"
ATA	T.id="856"
SATAL	T.id="159"
PATAS	S.id="1553"
OALAP	L.id="316"
SATAO	T.id="856"
OATAS	T.id="159"
ATAS	S.id="1553"
LATA	L.id="316"
OAL	L.id="316"
TALA	T.id="1017"
LAPC	L.id="261"
LAOA	L.id="57845"
LAPCP	C.id="1298"
ATAPC	C.id="1388"
LAO	L.id="316"
TALA	T.id="1017"
CPAT	C.id="1916"
ICPAT	I.id="520"
LAO	L.id="316"
TALAT	L.id="57845"
LAOAT	L.id="57845"
PCPAP	C.id="5207"
PCPAL	C.id="1916"
TAPCP	T.id="956"
PAPCI	C.id="1388"
CPASA	C.id="1388"
TAPCP	T.id="159"
PAPCP	C.id="1298"
LAPAO	P.id="3870"
PAL	L.id="457"
TAOAS	T.id="713"
OAPAO	P.id="3870"
ASAP	P.id="3870"
OATAO	T.id="159"
PATAO	P.id="3870"
SAPC	C.id="3360"
PAPC	C.id="1298"
APCI	C.id="1916"
PAPCP	C.id="1298"
TAPCP	T.id="159"
TAOA	T.id="956"
CPA	C.id="1298"
SATAS	T.id="159"
PCI	C.id="1298"
APC	C.id="1916"
TALAL	T.id="159"
TAOA	T.id="856"
CPASA	P.id="3870"
ATAS	T.id="1017"
ICPAL	C.id="1298"
PCPA	C.id="1298"
OASAT	T.id="856"
CPAL	P.id="3870"
CPAL	C.id="1388"
TAOAL	L.id="316"
CPAP	C.id="5207"
LAOAS	L.id="316"
AOAT	O.id="679"
ALAT	L.id="261"
ATAPC	C.id="1916"
LATAS	L.id="316"
ATAL	T.id="159"
TAOAT	O.id="5450"
CPASA	C.id="1388"
TAPC	C.id="1916"
ATAL	T.id="159"
OALAS	S.id="556"
LAP	L.id="457"
TAOAP	O.id="679"
LAPAT	T.id="1017"
PAOAL	P.id="16745"
OAOAL	L.id="316"
ICPCP	I.id="812"
AOAP	O.id="679"
OASAT	T.id="159"
ASAO	S.id="556"
APAO	O.id="679"
PCPA	C.id="1388"
PCPAT	T.id="856"
PATAO	T.id="856"
ICPA	C.id="1388"
