APPA (A.id=11866)	0.711238
APCP (A.id=11866)	0.182763
APT (A.id=11866)	0.324344
APCPA (C.id=1674)	27.0334
APC (C.id=1674)	0.219229
APCP (C.id=1674)	7.87726
APCPA (C.id=1674)	26.9059
APT (A.id=23067)	0.323556
APAPP (A.id=10623)	0.997019
APPA (A.id=10623)	0.700263
APPA (A.id=10623)	1.9e-05
APTP (A.id=10623)	0.902053
APCP (A.id=10623)	0.181376
APA (A.id=10623)	0.197279
APA (A.id=10623)	1.3e-05
APPA (A.id=10623)	1.1e-05
APPA (A.id=10623)	1.1e-05
APT (A.id=10623)	0.321705
APTP (A.id=10623)	9e-06
APA (A.id=10623)	1.3e-05
APC (A.id=10623)	0.051113
APC (A.id=10623)	1.1e-05
APAPP (A.id=10623)	1e-05
APT (A.id=10623)	1.2e-05
APAPP (A.id=10623)	1.1e-05
APCP (A.id=10623)	9e-06
APPA (A.id=10623)	1.2e-05
APAPP (A.id=10623)	1.1e-05
APA (A.id=10623)	1e-05
APT (A.id=10623)	1.2e-05
APC (A.id=10623)	1e-05
APA (A.id=10623)	1.3e-05
APC (A.id=10623)	8e-06
APAP (A.id=10623)	0.411548
APPA (A.id=10623)	1.1e-05
APPA (A.id=10623)	1.1e-05
APC (A.id=10623)	1e-05
APAP (A.id=10623)	9e-06
APPA (A.id=10623)	1e-05
APC (A.id=10623)	8e-06
APT (A.id=10623)	1e-05
APPA (A.id=10623)	9e-06
APA (A.id=10623)	1e-05
APPA (A.id=10623)	1e-05
APAPP (A.id=10623)	1.1e-05
APA (A.id=10623)	1e-05
APCPA (A.id=10623)	0.602075
APCPA (A.id=10623)	1.1e-05
APAP (A.id=10623)	1.2e-05
APAPP (A.id=10623)	1.1e-05
APAP (A.id=10623)	1e-05
APCP (A.id=10623)	1.1e-05
APAPP (A.id=10623)	1e-05
APA (A.id=10623)	1.3e-05
APCPA (A.id=10623)	1.1e-05
APC (A.id=10623)	8e-06
APC (A.id=10623)	9e-06
APTP (A.id=10623)	2e-05
APCP (A.id=10623)	1.1e-05
APPA (A.id=10623)	1e-05
APAPP (A.id=10623)	1.1e-05
APAP (A.id=10623)	1e-05
APT (A.id=10623)	1e-05
APCPA (A.id=10623)	1e-05
APA (A.id=10623)	1.3e-05
APCPA (A.id=10623)	1e-05
