LAT	T.id="1136"
ICPAT	I.id="13"
OAT	O.id="11813"
OAPAS	S.id="405"
PALAT	P.id="55947"
TAOAP	O.id="228762"
PALAP	L.id="1546"
TAOAL	O.id="4363"
CPA	C.id="5161"
AOAT	O.id="952"
OAT	T.id="39"
PCPAT	C.id="4749"
SAPCP	S.id="4219"
LAOAP	P.id="55947"
OALAT	T.id="39"
SALAO	S.id="783"
SAOA	O.id="952"
OAL	L.id="454"
TAOAS	T.id="605"
CIC	I.id="996"
TAOA	O.id="1415"
LAPAO	L.id="454"
LATAO	L.id="1546"
CPAT	P.id="14418"
OAL	O.id="1415"
TATAO	O.id="4363"
ATAPC	T.id="282"
ALAS	S.id="4219"
OASAT	T.id="39"
OAP	O.id="827"
PCIC	I.id="996"
PATAS	T.id="39"
OAPAT	O.id="11813"
OAT	O.id="952"
PAS	S.id="783"
TAOAS	S.id="4219"
APCI	C.id="4749"
PAOAO	P.id="14418"
AOAP	O.id="11813"
OATAT	O.id="228762"
SATAO	T.id="605"
OAPAP	O.id="827"
OALAT	L.id="454"
TASAO	O.id="1415"
ATAP	P.id="1820"
CICPA	I.id="996"
ALAO	L.id="1546"
LASAT	L.id="959"
PAT	T.id="39"
CPASA	C.id="4749"
SALAO	S.id="2368"
APC	C.id="5161"
PCICI	P.id="55947"
ICPAT	I.id="762"
ICPAT	I.id="762"
OAPAP	O.id="952"
TAOA	T.id="605"
CPAL	L.id="4720"
ALAS	L.id="959"
SALAO	S.id="698"
SAP	S.id="4219"
SATAL	S.id="2368"
TAPA	T.id="1136"
SAOAT	O.id="952"
ICPA	C.id="1496"
OAPAT	O.id="843"
TAPCI	T.id="4605"
LAP	P.id="1820"
ICPCP	I.id="996"
SAPC	S.id="4219"
LATAP	P.id="10693"
OAOAL	L.id="817"
PATA	T.id="4605"
LALAS	S.id="2368"
AOAL	O.id="952"
TASAL	T.id="39"
LAOAO	L.id="1546"
LASAL	S.id="405"
OASAT	O.id="11813"
LATA	T.id="1136"
TALAP	T.id="1016"
ICPC	P.id="1820"
TAOAL	L.id="959"
ICPAL	I.id="996"
PAOAL	L.id="1546"
SALAO	O.id="952"
CPAL	C.id="4394"
TALAS	T.id="4605"
OASAT	T.id="1136"
OALAO	L.id="395"
LATAS	S.id="2368"
TALAO	O.id="11813"
SAOAT	O.id="827"
CPATA	T.id="1136"
