ICPCP	I.id="399"
TALAP	T.id="320"
PAPC	C.id="1685"
CPCI	I.id="399"
SATAO	O.id="6508"
APCIC	I.id="129"
PCI	I.id="129"
TAOA	T.id="2432"
APCI	C.id="4150"
OAPAT	O.id="6508"
OATAL	L.id="1546"
ICP	C.id="1435"
TAOA	T.id="2432"
APCI	C.id="3082"
CPCI	I.id="773"
TAO	T.id="253"
PCI	I.id="129"
SAPCI	S.id="1406"
CPCI	I.id="399"
TAO	T.id="320"
PAOAL	O.id="5105"
ATA	T.id="2432"
OAPCI	I.id="129"
ICPCP	I.id="129"
CPCI	I.id="129"
CPCIC	I.id="129"
LATAP	L.id="1546"
ATA	T.id="320"
OASAL	L.id="1546"
SATAO	O.id="5105"
PCPAS	S.id="1325"
OAOAS	S.id="1325"
AOAL	L.id="1218"
SATAO	O.id="6508"
TAPA	T.id="320"
APAO	O.id="5105"
PCIC	I.id="399"
ASAT	S.id="1325"
TAPA	T.id="320"
ICPA	I.id="129"
LAOA	O.id="5105"
CPCI	I.id="399"
SALAL	S.id="980"
CPCI	I.id="399"
PALAP	L.id="1275"
TASAT	S.id="1406"
LAO	O.id="6508"
TAPC	C.id="1685"
TAO	T.id="320"
CPCI	I.id="399"
PAPC	C.id="1685"
TASAO	S.id="1406"
AOAT	O.id="5105"
PCPAP	C.id="4150"
SATAO	O.id="5105"
CPCI	I.id="517"
LAOAL	O.id="5105"
OATAS	O.id="6508"
LAOAL	O.id="1503"
PAPCP	C.id="1435"
CPCIC	I.id="1049"
TAPCI	T.id="2432"
SATAO	O.id="5105"
LASAP	S.id="2016"
PCI	I.id="773"
APCIC	I.id="624"
OALAT	T.id="320"
TAOA	T.id="1137"
OAPAL	O.id="25852"
LATAP	L.id="1546"
ATAS	T.id="320"
TAPCI	I.id="399"
PCPAL	C.id="2009"
SATAO	O.id="2846"
LAPAO	O.id="5105"
LATAS	L.id="1275"
SAOAP	S.id="2016"
AOAL	L.id="1546"
PAOAP	O.id="6508"
TAOA	T.id="320"
CPCIC	I.id="399"
SASAO	O.id="25852"
SAOA	O.id="5105"
PATAL	T.id="253"
PCPAL	C.id="4150"
LAT	L.id="1546"
ICPAP	I.id="399"
PCI	I.id="399"
PAPC	C.id="4150"
ICPAT	I.id="399"
OATAS	S.id="807"
PCPAL	C.id="4150"
SATAO	O.id="5105"
PCI	I.id="399"
AOAP	O.id="5105"
ATA	T.id="253"
LAOA	L.id="1546"
OAPCP	C.id="1435"
SATAO	O.id="2846"
OATAS	S.id="1325"
LAT	L.id="1275"
OALAT	O.id="5105"
AOAL	L.id="29"
ICPCP	I.id="399"
SATAO	O.id="5105"
LATAP	L.id="1218"
AOAL	L.id="1218"
PAPAS	S.id="2016"
PASAT	S.id="1325"
PAOA	O.id="5105"
LAOAL	O.id="5105"
TATAS	S.id="2016"
SAPCI	S.id="807"
TAO	T.id="2432"
OATAT	O.id="5105"
CPCI	I.id="399"
CPCI	I.id="517"
AOAL	L.id="1546"
OAPAL	L.id="1218"
OATAS	S.id="1325"
PATAO	T.id="320"
SATAO	O.id="2846"
PAPC	C.id="1435"
PCI	I.id="399"
ICP	I.id="399"
LAOAL	O.id="5105"
AOAT	T.id="2432"
SATAO	O.id="5105"
CPAT	C.id="4150"
LASAT	L.id="1218"
PCI	I.id="399"
PCPAL	C.id="4150"
TASAT	S.id="807"
LAOAL	O.id="5105"
PAPC	C.id="1435"
SASAO	O.id="25852"
OAPCI	I.id="399"
LASA	L.id="1218"
ICPAP	I.id="129"
TAL	T.id="2432"
LAS	L.id="29"
ICPCP	I.id="129"
LALAS	S.id="1325"
SATAO	O.id="5105"
CPCIC	I.id="517"
LAPCP	L.id="29"
CPCIC	I.id="1049"
LAPCP	L.id="29"
ICPAT	T.id="2432"
TAO	T.id="2432"
SATAO	O.id="5105"
LATAO	L.id="1546"
AOAP	O.id="2846"
CPCIC	I.id="399"
LATAP	L.id="1218"
APCI	C.id="4150"
LAOAL	O.id="6508"
CPCI	I.id="773"
LAT	T.id="2432"
CPCI	I.id="773"
ICPAP	I.id="1049"
OAOAS	S.id="807"
OATAP	T.id="2432"
SATAT	S.id="1325"
TAOA	T.id="320"
SATAO	S.id="807"
SAPCI	S.id="1325"
OATAS	S.id="1325"
LATAS	L.id="1275"
APCI	C.id="1435"
SASAO	O.id="5105"
OATAS	S.id="1325"
SATAO	O.id="2746"
AOAP	O.id="5105"
ICP	I.id="399"
LASAL	S.id="1325"
SATAO	O.id="1503"
SATAO	O.id="5105"
TASAO	S.id="2016"
ICPAL	I.id="399"
PCIC	I.id="399"
SAPCP	C.id="1435"
CPCI	I.id="399"
AOAT	T.id="2432"
AOAL	L.id="1546"
CPCI	I.id="773"
PATAL	T.id="1137"
AOAL	L.id="1546"
LASAT	L.id="1275"
LAPCI	I.id="129"
LATAO	L.id="1546"
OATAS	S.id="1325"
TAOA	T.id="320"
AOAL	L.id="1546"
CPCI	I.id="129"
LAT	L.id="1546"
CPCIC	I.id="129"
OAPCI	O.id="5105"
OATAS	S.id="807"
CPCI	I.id="624"
CPAL	C.id="1435"
OATAS	S.id="807"
PCPAL	C.id="1435"
LAT	L.id="1218"
ICP	C.id="4150"
AOAT	O.id="6508"
OAOAS	S.id="1325"
TAO	T.id="320"
CIC	I.id="129"
OAPAL	L.id="1546"
LAP	L.id="1218"
ICPAP	I.id="399"
TAOA	T.id="2432"
OATAS	S.id="1325"
LASAO	S.id="2016"
CPCIC	I.id="399"
TAO	T.id="2432"
ICP	C.id="1435"
CPCI	I.id="517"
PCI	I.id="517"
PCI	I.id="399"
TALAO	L.id="1546"
CICP	I.id="399"
AOAL	L.id="1546"
ICPCP	I.id="399"
ICPA	I.id="399"
TAO	T.id="253"
AOA	O.id="5105"
ATA	T.id="320"
OAPCI	I.id="399"
CPCI	I.id="129"
ICP	C.id="1685"
OAPCI	I.id="399"
LAT	L.id="1218"
SAPCI	S.id="1406"
LATAO	L.id="1218"
OALAO	L.id="1275"
ICPAL	I.id="773"
SAPCI	S.id="1325"
CPCI	I.id="399"
TALA	L.id="1218"
SAOA	O.id="5105"
SAL	S.id="1325"
TASAO	S.id="807"
PAPC	C.id="4150"
SAPCI	S.id="807"
CPAT	C.id="4150"
AOA	O.id="5105"
ALAT	T.id="2432"
ATAP	T.id="2432"
CPCI	I.id="1049"
PASAT	S.id="1325"
