OASA	O.id="1123"
OAPAT	O.id="1123"
CPALA	P.id="1514"
SAOAO	S.id="896"
OALAT	O.id="1123"
PCIC	P.id="1985"
SASAL	L.id="3168"
CPAO	P.id="2384"
TASA	S.id="896"
CICP	I.id="149"
PAOAL	O.id="83"
TALAP	P.id="2384"
SAOAP	S.id="896"
LAOAS	O.id="83"
SAPCI	S.id="896"
APAO	O.id="1764"
TALAS	S.id="896"
TAOA	O.id="1123"
LAS	S.id="896"
ICPC	P.id="969"
OAPA	P.id="1492"
CPAT	C.id="138"
LAPCI	I.id="149"
PAOAL	P.id="2384"
CPA	C.id="138"
LALAS	S.id="896"
OALAS	S.id="896"
LAP	P.id="2384"
CPATA	P.id="1985"
SATAT	S.id="896"
PATAO	T.id="501"
TASAO	O.id="83"
SALAP	P.id="969"
ICP	C.id="124"
SAPC	S.id="896"
SAP	S.id="896"
LAPAO	O.id="111"
LASAT	S.id="695"
TAPC	P.id="606"
OAP	O.id="2439"
SALAO	S.id="896"
SAL	S.id="896"
PCI	C.id="138"
SATA	S.id="896"
ICPC	P.id="1514"
LAOA	O.id="83"
OALAS	S.id="896"
APA	P.id="606"
CICP	P.id="2384"
LAPA	P.id="1492"
LASAP	P.id="969"
OAT	T.id="640"
APCIC	I.id="41"
TASA	S.id="896"
LAT	L.id="3168"
OASA	S.id="2278"
OALAO	L.id="3168"
PAOAL	P.id="4056"
SALAT	S.id="896"
CPASA	P.id="1985"
CPAT	P.id="1985"
PALAT	P.id="2384"
ATAS	S.id="420"
ASAPC	C.id="81"
SAOA	S.id="896"
ICPCP	I.id="41"
TAPAT	P.id="1492"
OASA	S.id="1240"
CPCIC	I.id="56"
OAP	O.id="83"
OAP	O.id="1764"
SAO	S.id="2278"
SAO	S.id="896"
OASAS	O.id="111"
ICPC	I.id="149"
OAPAL	P.id="606"
LASAL	S.id="665"
TAPAO	O.id="1123"
SAPCI	S.id="896"
LAPCI	P.id="1514"
SAT	S.id="1240"
CPASA	P.id="2384"
PAOAL	O.id="111"
TAOAS	O.id="111"
OAT	O.id="2439"
SAO	O.id="2439"
SALAS	L.id="3168"
AOAT	O.id="111"
OATAP	P.id="969"
CPATA	P.id="2384"
ICPC	P.id="1514"
ATAS	S.id="896"
SAOAP	P.id="1514"
OATAL	O.id="2439"
TASAL	S.id="420"
TAS	S.id="896"
ICPAL	P.id="1492"
OAP	P.id="4056"
SAPAS	P.id="1514"
SALAP	L.id="3168"
CICPA	I.id="149"
ICPA	C.id="138"
LAPC	P.id="4056"
ICPA	C.id="350"
CPATA	C.id="138"
LAOAP	O.id="1123"
ASAO	S.id="1240"
ICPC	P.id="1514"
PAOAO	P.id="2384"
CICPA	I.id="149"
TASAO	S.id="896"
SAOAT	O.id="1764"
SAP	S.id="695"
LAOAT	O.id="111"
OAOAS	S.id="896"
LASAP	S.id="896"
OATAL	O.id="111"
SAL	S.id="1240"
LAOA	L.id="3168"
CICPA	I.id="149"
LAS	S.id="896"
AOAP	P.id="4056"
TAPC	P.id="4056"
OAOAP	P.id="4056"
OALAS	S.id="896"
CPAP	C.id="117"
SATAL	S.id="896"
PAPC	C.id="275"
PCI	P.id="1985"
OASAT	T.id="501"
SAT	S.id="695"
LASA	S.id="1267"
APCI	C.id="138"
LASAO	S.id="2278"
TALAO	O.id="83"
CPCIC	P.id="4056"
OALAT	T.id="640"
CICP	P.id="1514"
TAS	S.id="896"
ASAPC	P.id="2384"
TAPCI	P.id="4056"
ASA	S.id="896"
SAOAO	S.id="896"
OAPCI	I.id="181"
PAS	S.id="1240"
ASAP	P.id="1492"
CPASA	C.id="138"
SALAO	S.id="1240"
CPATA	T.id="501"
SASAO	O.id="1123"
PAPCI	I.id="149"
ICPA	I.id="134"
LASA	S.id="896"
SALAO	O.id="83"
PCPCI	I.id="149"
APCI	C.id="117"
PAOAT	P.id="2384"
OAT	O.id="83"
APCIC	P.id="1985"
ICPCP	I.id="149"
CPCI	P.id="969"
OAT	O.id="1123"
TAP	P.id="1985"
AOAS	O.id="1123"
OAPA	O.id="1764"
SAPCI	S.id="695"
LAPAT	P.id="606"
ICPC	I.id="149"
OATAP	O.id="1123"
SAOAT	T.id="501"
PALAS	S.id="695"
TAOAS	S.id="1267"
ICP	P.id="1985"
APCIC	I.id="149"
CICP	I.id="181"
OAS	O.id="111"
CPALA	L.id="3168"
CPASA	C.id="117"
SAPAS	P.id="2384"
PATAS	S.id="896"
ICPC	I.id="34"
LAOAS	O.id="1764"
OAPCI	P.id="1985"
SAPCI	S.id="896"
CICPA	P.id="1492"
PATAT	P.id="1492"
LAOAT	O.id="83"
OASAL	S.id="896"
SAT	S.id="896"
TASAT	S.id="695"
LAPAO	O.id="2439"
ICI	C.id="138"
SAPCI	S.id="896"
SAPCI	I.id="34"
PAOAL	P.id="2384"
TAPCI	P.id="969"
SAPAS	P.id="969"
LAPC	P.id="2384"
PASAP	S.id="1267"
APCP	C.id="350"
ICPAL	I.id="149"
LAOAT	O.id="1123"
OASAL	S.id="2278"
OAOAS	S.id="2278"
APCIC	P.id="1514"
OAPCI	I.id="181"
TAPC	C.id="81"
TAOAL	L.id="3168"
CPCIC	I.id="10"
ALAS	S.id="2278"
LATAO	O.id="83"
OATAT	O.id="2439"
SAOA	S.id="896"
AOAL	O.id="111"
APAO	O.id="83"
OAPCP	O.id="2439"
ASAP	S.id="896"
SAPC	P.id="4056"
OALAT	O.id="83"
OALAS	S.id="695"
PCICP	I.id="41"
OAPCI	P.id="969"
OAPAO	P.id="1514"
CPC	P.id="4056"
PCIC	I.id="149"
ICPA	I.id="10"
CPATA	P.id="1492"
CPCI	I.id="149"
SAOAP	O.id="1123"
TAPCP	C.id="138"
CICP	I.id="41"
OASAO	S.id="695"
APCI	I.id="149"
TALAO	T.id="501"
OAPAT	O.id="1764"
TAO	O.id="111"
ICP	P.id="1514"
SATAL	S.id="896"
CPALA	C.id="81"
ASAL	S.id="896"
LAOAS	O.id="111"
OASAL	S.id="623"
ASAT	S.id="896"
AOAL	O.id="1123"
SAPC	P.id="1514"
AOAP	O.id="111"
SAPCI	I.id="149"
TASAL	S.id="896"
AOAS	S.id="896"
SAOAT	S.id="2278"
ICPAL	I.id="149"
PCI	I.id="149"
APCP	C.id="138"
SALAO	S.id="896"
SALA	L.id="3168"
OAPCP	C.id="138"
SAPCI	I.id="41"
OALAT	O.id="83"
CICPC	I.id="134"
LAPCI	P.id="2384"
LASAT	S.id="896"
SAPC	P.id="969"
LAPCI	I.id="10"
APCI	I.id="34"
CPASA	C.id="138"
SAOAP	O.id="111"
APCIC	I.id="34"
TAPAO	O.id="1123"
ICP	I.id="181"
TAPAP	T.id="640"
ICPA	P.id="606"
LASA	S.id="896"
CPCIC	I.id="41"
SAPCP	S.id="896"
LALAO	O.id="1123"
PATAO	P.id="1492"
LAOAP	P.id="1492"
LAOAL	O.id="83"
APA	P.id="969"
SAOAP	S.id="896"
ALAT	L.id="3168"
APCIC	I.id="149"
ATAS	S.id="1267"
ASAP	S.id="896"
SALAP	S.id="896"
APA	P.id="1514"
CPASA	C.id="124"
ICPAT	I.id="41"
TAOAL	L.id="184"
PAS	S.id="695"
ICPAP	C.id="124"
LAPCI	L.id="3168"
AOAS	O.id="83"
TAL	L.id="3168"
ASAP	P.id="1985"
AOAS	S.id="896"
CPAT	C.id="117"
SATAT	S.id="2278"
OASAT	S.id="420"
LATAP	L.id="3168"
OAL	L.id="3168"
ICPAL	I.id="41"
PATA	P.id="969"
TAPCI	P.id="1985"
TASAT	S.id="1240"
TASAO	S.id="623"
CPAL	P.id="1492"
ASAP	P.id="2384"
SALAS	L.id="3168"
SAT	T.id="501"
TALAS	S.id="896"
SAOA	S.id="896"
LAO	O.id="83"
OAPAT	P.id="1514"
SAP	S.id="2278"
PAOAL	P.id="1985"
PATAS	S.id="896"
APA	P.id="2384"
SALAL	S.id="1240"
ICICP	P.id="1492"
ICP	I.id="149"
AOAS	O.id="83"
CPAP	C.id="117"
CICPA	I.id="41"
ASAPC	P.id="1985"
OASAS	O.id="111"
PCPAT	C.id="138"
PASAP	S.id="896"
PAPAS	S.id="2278"
PALAS	P.id="1492"
OAOAS	S.id="896"
ICPAT	I.id="149"
APCI	I.id="41"
PCI	C.id="138"
SAL	S.id="1240"
TAOAL	O.id="2439"
PAO	P.id="2384"
SAP	S.id="1240"
ICPAL	P.id="1985"
CPAT	C.id="138"
LATAO	O.id="111"
LAPC	C.id="350"
PATAL	P.id="2384"
OALAP	O.id="2439"
SALAP	P.id="1985"
CPATA	T.id="501"
LAPC	C.id="350"
ATAPC	P.id="1514"
PALAS	P.id="2384"
LAOAS	S.id="695"
ICPAL	I.id="149"
PATAT	P.id="1492"
OAPAL	O.id="2439"
OATAP	O.id="111"
SATAT	S.id="896"
OATAS	S.id="896"
LALAP	P.id="606"
SAOA	S.id="896"
ASAP	S.id="708"
CPCI	P.id="2384"
SAPA	S.id="2278"
OASAS	O.id="2439"
ATA	T.id="501"
PAPAS	S.id="420"
PCPAS	S.id="896"
PASAT	S.id="896"
CICPC	I.id="149"
OASAL	O.id="1123"
LASAL	S.id="896"
LAOAL	O.id="1123"
ICPAL	C.id="81"
LAPCI	I.id="149"
PCIC	I.id="149"
CPALA	P.id="1514"
OALAP	P.id="1492"
APCIC	P.id="1514"
ICPAT	I.id="34"
PALAS	S.id="896"
LAOAL	O.id="2439"
OAPC	C.id="117"
LAOAP	L.id="3168"
SATAO	S.id="896"
CPAPA	C.id="138"
LAO	O.id="1123"
SATAO	S.id="420"
SAPCP	S.id="896"
TAPAO	P.id="606"
LAS	S.id="896"
LASA	L.id="3168"
PCPAL	C.id="138"
PCPA	C.id="138"
CPCIC	P.id="2384"
CIC	I.id="10"
OATA	T.id="970"
OASAS	O.id="111"
SAPCP	C.id="138"
ASAPC	P.id="2384"
PAS	P.id="2384"
LAOAP	P.id="2384"
LAOAS	S.id="896"
CICPA	I.id="149"
APCIC	I.id="41"
TALAO	O.id="1123"
PCIC	I.id="181"
LAPC	C.id="117"
AOAT	O.id="2439"
PASAT	S.id="420"
ASAO	S.id="896"
ICP	I.id="34"
APCI	P.id="1514"
ICP	C.id="138"
LASAP	S.id="2278"
LASAT	S.id="665"
CPA	C.id="117"
LAOAP	P.id="1492"
PASAT	P.id="1514"
OASAT	S.id="2278"
ATAS	S.id="896"
LAOA	L.id="3168"
PATAO	O.id="1123"
ICPA	I.id="34"
PCPAT	T.id="640"
SAOAP	O.id="2439"
ICPAT	I.id="34"
ICPCP	I.id="34"
LAOAT	L.id="3168"
OATAP	P.id="3152"
OATAL	O.id="83"
ATAS	S.id="896"
LAOA	O.id="2439"
ALAO	O.id="111"
SALAP	S.id="1240"
ICPA	I.id="149"
TALAP	L.id="3168"
PATAT	P.id="1492"
OAPC	P.id="4056"
TALAS	S.id="896"
LASAT	S.id="1267"
OATAT	O.id="1123"
TALAO	L.id="3168"
CIC	I.id="149"
OALAT	O.id="1123"
PASAL	P.id="606"
OALAS	O.id="83"
TAPCI	P.id="2384"
CPCI	I.id="149"
PCPAT	C.id="117"
LAOAT	O.id="1123"
OAPCI	O.id="1123"
ICPA	C.id="138"
PCICP	I.id="149"
PALA	P.id="1514"
ATAPC	C.id="138"
OAPAL	O.id="111"
PALAO	P.id="4056"
LAOA	O.id="2439"
TATAO	O.id="111"
PCPCI	I.id="149"
TAPA	P.id="1985"
CICP	I.id="10"
SAOAT	S.id="896"
