OAT	T.id="1136"
TASAO	O.id="2926"
SALAT	L.id="583"
SASAT	T.id="1169"
PALAS	L.id="583"
PAPCP	C.id="4150"
ICPCP	I.id="79"
TAO	T.id="1895"
OAS	S.id="335"
LAOAT	L.id="1218"
TAPCP	T.id="624"
TAP	T.id="624"
ATAO	T.id="1136"
TAPCI	T.id="1169"
OAPAL	L.id="454"
PCPCI	I.id="281"
ASA	S.id="255"
SAT	S.id="875"
ICPA	I.id="281"
SAPC	C.id="4547"
OASAL	O.id="2925"
PCPAP	C.id="4547"
TALAP	L.id="1218"
OALA	L.id="583"
PCI	C.id="4547"
TAO	T.id="624"
CICP	I.id="78"
ALA	L.id="583"
LATAO	L.id="583"
TAL	L.id="633"
OATA	T.id="624"
PCIC	I.id="281"
SASAO	O.id="2846"
TALAL	T.id="1169"
LAOAS	O.id="2926"
TALAO	L.id="2309"
TAS	T.id="1169"
ICPAP	I.id="79"
OAPAP	O.id="2926"
ICPAT	I.id="281"
CPAL	L.id="2309"
PALAS	P.id="4634"
PAPCI	C.id="4547"
LASAT	T.id="624"
CPASA	C.id="4150"
OAPAP	O.id="2926"
SALAT	S.id="2619"
AOA	O.id="2926"
OALA	L.id="754"
TALAS	T.id="905"
TATAL	L.id="583"
ALAO	L.id="1218"
PASA	S.id="335"
OALAP	L.id="583"
TAPC	T.id="624"
SAPA	S.id="255"
ICPAL	I.id="281"
LAPCP	L.id="1218"
SATAL	T.id="624"
TAPC	C.id="1449"
OATAL	T.id="624"
PASAL	L.id="1218"
ATAL	L.id="583"
PASAP	S.id="335"
OASAO	S.id="255"
CPCI	I.id="406"
OALA	L.id="1295"
OAOAS	S.id="335"
SASAL	L.id="1218"
TAOAS	T.id="1895"
LALAT	T.id="624"
AOAL	L.id="583"
ASAPC	C.id="4150"
CPAT	T.id="1895"
SALAO	S.id="556"
LAPCI	I.id="79"
ATAL	L.id="1218"
OALAT	T.id="624"
LAO	L.id="583"
APCP	C.id="4150"
OATAL	T.id="1169"
PCIC	I.id="406"
LAOA	L.id="454"
PAPAS	S.id="335"
TAO	T.id="1169"
OALAT	L.id="923"
PCPCI	I.id="79"
PAOAL	L.id="454"
CICP	I.id="281"
LAS	S.id="875"
OALAP	L.id="583"
LAPAP	L.id="1218"
SAOAT	T.id="856"
SAPCI	P.id="1175825"
LAO	L.id="583"
SALAS	L.id="583"
ASAO	S.id="875"
OAOAL	L.id="1218"
LATAS	T.id="1169"
TAS	S.id="255"
CPASA	P.id="4634"
SAPC	S.id="255"
PAT	T.id="1169"
TAPCI	T.id="624"
PAL	L.id="583"
PASAT	S.id="335"
OALAP	L.id="864"
PCPAT	T.id="1136"
LASA	L.id="754"
ASAPC	S.id="2619"
TAL	T.id="624"
OAPAT	O.id="2925"
LAP	L.id="454"
SAT	T.id="1169"
TAP	T.id="1169"
SAOAP	O.id="2925"
LALAO	O.id="2925"
LAOAT	T.id="624"
SAO	O.id="3434"
SALAS	L.id="583"
ICPAT	I.id="78"
SALA	L.id="864"
PAOAP	O.id="2926"
CPAL	C.id="1449"
CICPC	I.id="281"
LAPCI	C.id="4150"
OALA	O.id="2846"
SAL	L.id="976"
LAPCP	L.id="454"
SALAO	L.id="754"
OALAS	O.id="4626"
APCIC	I.id="406"
LAT	L.id="583"
APC	C.id="4150"
SAPC	C.id="4547"
OATAT	O.id="4626"
PCPAS	C.id="4547"
ICICP	P.id="4634"
SAPCI	C.id="4150"
TASAL	L.id="754"
SAOAT	O.id="2926"
TALAL	T.id="1136"
OALAP	L.id="454"
ATAPC	T.id="1895"
TAPAO	T.id="1169"
TAPCI	I.id="281"
SAO	O.id="2846"
ICPAL	L.id="633"
TAOAS	S.id="255"
PCPAL	L.id="1218"
LATAP	L.id="583"
LATAO	T.id="624"
CPASA	S.id="2619"
PCPAL	L.id="583"
CPCI	I.id="1069"
TALAT	L.id="583"
SALA	L.id="1218"
OALAO	L.id="633"
OAL	O.id="4626"
TAPCI	I.id="406"
OASAL	O.id="2926"
PCICI	P.id="4634"
ICPCI	P.id="16745"
LAOAP	L.id="754"
OATAS	T.id="624"
TASAL	L.id="1218"
PASAL	L.id="1295"
OATAL	L.id="583"
ICPAP	I.id="406"
PATAO	T.id="1169"
TAOAS	O.id="2925"
TAPCI	C.id="4150"
CPAPA	C.id="4150"
LAPCI	I.id="79"
ICPCI	P.id="4634"
APAO	O.id="2926"
LASAS	L.id="454"
SALAO	L.id="583"
TASAO	S.id="255"
ALAT	L.id="583"
OAPAT	O.id="2926"
PALAT	P.id="1175825"
ATAPC	T.id="1169"
CPAL	C.id="1449"
LAOAP	L.id="923"
CIC	I.id="406"
LASAO	L.id="583"
ASAT	S.id="875"
ASAPC	C.id="4547"
TALA	T.id="1895"
TAPCI	T.id="1169"
PALAP	L.id="1218"
AOAT	O.id="2846"
CPATA	T.id="624"
ICPCI	P.id="4634"
ICP	C.id="4547"
PAPC	C.id="4547"
SASAO	O.id="2926"
OATAS	S.id="335"
PAOAP	O.id="2926"
TALA	L.id="1218"
OAT	T.id="1169"
TALAP	T.id="905"
PALAT	L.id="583"
PAPAS	S.id="335"
LAOAT	L.id="2309"
ATAL	L.id="754"
LAPCI	P.id="4634"
SAPCI	I.id="1069"
PAOAL	L.id="583"
PCPCI	I.id="406"
CPAO	O.id="2926"
TAPAO	O.id="2846"
OASAL	S.id="335"
LAS	L.id="1218"
CICPA	I.id="406"
TAO	T.id="624"
LAPCI	L.id="583"
PALAP	L.id="923"
TASA	T.id="624"
ICPAL	L.id="583"
LATAP	L.id="454"
LAOAO	L.id="583"
LAPCI	I.id="1069"
SAPA	S.id="875"
SAO	S.id="556"
PALAP	L.id="583"
LAS	S.id="663"
LATAS	S.id="335"
TALAP	L.id="754"
CPCI	I.id="399"
LASAS	L.id="583"
LAOA	L.id="1218"
PAPAS	S.id="335"
LASAO	L.id="583"
LASAL	S.id="556"
CPCI	I.id="79"
ICP	C.id="4150"
OATAL	L.id="1218"
TALAP	P.id="4634"
TATAL	L.id="184"
LASAT	L.id="1218"
LAS	L.id="1218"
TATAO	O.id="2926"
LAPC	C.id="1449"
ICPC	I.id="78"
LAPC	L.id="583"
TALA	L.id="2309"
LATAS	S.id="2619"
OAPAT	T.id="624"
LAP	L.id="1218"
OAOAL	L.id="583"
SAPC	C.id="4150"
APCIC	I.id="406"
ICP	I.id="406"
PAOAP	O.id="2925"
LAPCI	I.id="79"
TASAT	S.id="875"
OAL	L.id="754"
LAPAT	L.id="1218"
ATAO	T.id="1169"
TAOAS	O.id="2926"
SATAO	O.id="2926"
ICPCP	I.id="79"
SAPC	S.id="875"
LASAT	T.id="1169"
LASAP	L.id="583"
OALAT	T.id="1169"
AOAL	L.id="454"
ALAS	L.id="1218"
PCICP	I.id="1069"
ATAS	S.id="875"
TASAT	S.id="556"
CPASA	C.id="1449"
OAT	T.id="1895"
LAOA	L.id="754"
LAO	L.id="754"
SALA	S.id="255"
ICPA	I.id="1069"
TAPCP	T.id="1256"
OAL	L.id="454"
PASAL	S.id="2619"
LATA	L.id="1295"
TALAP	L.id="454"
SATAO	O.id="2926"
PAPC	C.id="4150"
ASAO	S.id="335"
OAT	O.id="2846"
PALAO	L.id="2309"
PAO	P.id="4634"
ASAL	L.id="583"
SAP	S.id="335"
PAOAT	T.id="1169"
CPCI	I.id="281"
SAOAT	O.id="2846"
LAPAT	L.id="1295"
PCPAS	S.id="335"
SAL	L.id="1295"
CPALA	C.id="4547"
TAPCP	C.id="4547"
SALA	L.id="454"
LAPCI	C.id="4150"
TAL	L.id="454"
SALAP	L.id="583"
ICPAL	L.id="1218"
ICPA	I.id="281"
LAOAO	L.id="754"
OATAO	T.id="1895"
CPALA	L.id="583"
PALAT	T.id="1169"
PASAL	L.id="583"
LATAO	O.id="4626"
PAOAT	T.id="624"
OALAT	T.id="1169"
LAOAO	L.id="454"
OAP	O.id="2926"
APC	P.id="16745"
SALAO	L.id="583"
AOAT	T.id="1136"
ICPCP	I.id="78"
TAO	T.id="1256"
ICPAL	L.id="583"
TALAO	L.id="583"
OAPCP	O.id="2926"
ALAO	L.id="583"
PCICI	P.id="4634"
PATAO	T.id="1169"
TAOAL	L.id="184"
TAP	P.id="1175825"
LAT	L.id="2309"
LATAO	L.id="2309"
PASAT	T.id="856"
OALAO	L.id="1218"
SALAT	L.id="754"
TALAO	L.id="454"
CPAP	C.id="4150"
CICP	I.id="406"
LAPAO	L.id="454"
PATAL	P.id="12144"
OASAL	S.id="255"
SAPA	S.id="875"
LASAP	P.id="1175825"
TAL	L.id="754"
ALAO	L.id="1295"
TASAL	T.id="1136"
OAPC	C.id="1449"
TAPC	T.id="1169"
PAOAO	P.id="4634"
TASAL	S.id="663"
SAOAO	S.id="663"
ICPAP	I.id="1069"
PATAL	L.id="864"
CICP	I.id="79"
ICPAL	I.id="281"
LATAP	T.id="856"
CPAO	P.id="16745"
OASAL	L.id="1814"
SAL	L.id="754"
SALAT	L.id="454"
TASAL	S.id="335"
SAPAS	P.id="16745"
PCI	C.id="4150"
OAOAL	L.id="583"
PCIC	I.id="79"
OASAT	T.id="1136"
LAOA	L.id="754"
ICPA	C.id="1449"
CPALA	P.id="1175825"
APCI	C.id="4150"
ATAL	T.id="1169"
PALA	L.id="454"
ICPAL	L.id="454"
SATAL	L.id="583"
TALAS	S.id="335"
PALAT	L.id="1218"
OAL	L.id="454"
APCI	I.id="406"
ASAT	T.id="624"
OATAS	S.id="335"
ATAS	T.id="624"
PASAP	S.id="335"
SASAT	T.id="1169"
TATAO	O.id="2925"
TAOAL	L.id="1218"
TAPCP	C.id="4547"
OALAS	L.id="754"
LASAP	S.id="875"
