VPAP	A.id="314500"
VPAPV	A.id="492124"
VPT	T.id="470"
TPAO	A.id="314500"
APVPT	T.id="1360"
CPAO	A.id="139621"
CPA	A.id="1241626"
APVP	A.id="394520"
VPAO	A.id="394520"
CPCPT	T.id="1360"
APCP	A.id="314500"
TPAPT	A.id="492124"
TPVPT	V.id="2824"
VPTP	T.id="470"
OAPT	A.id="139621"
CPVPT	V.id="556"
APTPC	A.id="314500"
OAPCP	A.id="314500"
CPVPA	C.id="695305"
TPVP	T.id="1360"
PTPV	V.id="9237"
PAPAO	O.id="726"
VPCPA	A.id="314500"
VPCPT	V.id="2824"
TPAPV	T.id="4765"
TPVPC	T.id="1360"
PAPT	A.id="314500"
TPAO	T.id="470"
VPCPC	V.id="2824"
VPAP	A.id="1241626"
APVPT	T.id="470"
PAPVP	A.id="394520"
CPVPA	V.id="2824"
TPCPA	T.id="1360"
APTPV	A.id="703350"
VPAOA	V.id="556"
CPAPV	A.id="314500"
TPVPV	T.id="2243"
APVPC	V.id="2646"
TPC	T.id="2243"
APTPC	T.id="2243"
APC	A.id="314500"
CPTPT	C.id="695305"
OAPC	O.id="726"
AOAPT	T.id="1360"
VPC	V.id="2824"
TPAPV	T.id="470"
APV	A.id="314500"
PVPT	T.id="2243"
VPCPA	A.id="314500"
VPAPV	A.id="1241626"
TPCP	T.id="1360"
PCPA	A.id="703350"
VPTP	V.id="2646"
OAPT	A.id="1241626"
TPVPV	T.id="470"
OAPT	A.id="492124"
VPAP	A.id="703350"
VPAO	V.id="556"
APTPV	A.id="314500"
OAPT	O.id="726"
TPAPA	T.id="1360"
OAPT	T.id="1360"
APAPT	T.id="1360"
OAO	A.id="492124"
TPC	T.id="1360"
APVPC	V.id="9237"
APV	A.id="492124"
CPTPA	T.id="2180"
OAPAP	O.id="726"
TPTPC	C.id="647423"
APAPT	T.id="1360"
PVPAO	A.id="139621"
APVPA	V.id="556"
APT	A.id="866553"
PAPT	A.id="1241626"
TPAO	A.id="1241626"
VPTPC	T.id="2243"
TPAOA	O.id="1170"
OAPVP	O.id="1170"
TPCP	C.id="695305"
TPVPT	V.id="2824"
APTPC	A.id="866553"
OAPTP	A.id="1241626"
TPAOA	T.id="470"
APCP	C.id="647423"
APVPC	C.id="714087"
VPT	T.id="2243"
TPAOA	T.id="1360"
OAPTP	O.id="2671"
CPAO	A.id="703350"
OAO	A.id="6090"
APAPT	T.id="4765"
OAPCP	C.id="714087"
PCPV	V.id="2824"
CPAO	A.id="314500"
PTPC	T.id="2243"
PAPT	A.id="139621"
VPCPT	C.id="695305"
OAPT	A.id="492124"
APVPC	C.id="695305"
APCPA	C.id="647423"
CPTPC	T.id="470"
PAO	A.id="1241626"
OAPC	A.id="1390385"
CPCPA	A.id="139621"
CPTPV	T.id="1360"
CPAO	A.id="314500"
PAPVP	A.id="314500"
APVPT	A.id="314500"
PCPA	A.id="703350"
PVPAO	A.id="314500"
VPCPA	A.id="314500"
OAPT	O.id="726"
APCPV	A.id="394520"
TPVPC	T.id="505"
CPVPA	A.id="314500"
TPV	V.id="2646"
CPCPA	A.id="1390385"
PVPA	A.id="139621"
VPCPT	V.id="267"
CPVPT	V.id="2106"
APVP	A.id="314500"
CPTPA	T.id="1360"
OAPC	A.id="492124"
APTPC	T.id="2243"
TPCPA	A.id="314500"
VPCPT	V.id="267"
CPAPV	A.id="139621"
VPT	T.id="2243"
VPVPT	T.id="470"
PCPAP	C.id="695305"
VPTPA	V.id="4260"
TPCPA	T.id="505"
OAPTP	A.id="703350"
OAO	A.id="86326"
