APTPV	T.id="1753"
APCPA	C.id="691215"
CPVP	C.id="691215"
APCP	A.id="283150"
VPAO	A.id="477084"
PCPT	C.id="640772"
CPTPA	T.id="6128"
TPTPV	V.id="1903"
PVPAO	V.id="4148"
PCPT	T.id="1827"
APCP	A.id="283150"
CPAO	O.id="237"
APVP	A.id="283150"
CPCPA	A.id="256747"
PCPTP	T.id="1380"
TPAPV	A.id="283150"
OAPV	A.id="104152"
VPAO	A.id="256747"
TPVPA	A.id="895046"
CPAPV	A.id="283150"
PAO	O.id="941"
PVPAO	V.id="4148"
OAPV	A.id="488709"
PAPT	T.id="6128"
OAO	A.id="256747"
OAPV	A.id="477084"
OAO	A.id="283150"
APCP	A.id="104152"
VPAP	A.id="895046"
PCPT	T.id="1380"
TPCP	T.id="1380"
OAPVP	O.id="941"
PAOA	O.id="941"
TPCPV	V.id="10080"
CPTPA	T.id="977"
VPT	T.id="1753"
TPAPV	A.id="283150"
TPTPV	V.id="1903"
PVPAO	V.id="1903"
AOAP	O.id="941"
PCPT	T.id="1753"
TPTPV	V.id="1903"
TPAPV	A.id="283150"
TPTPV	V.id="1903"
APAO	O.id="941"
TPAPV	T.id="1753"
TPTPV	V.id="1903"
APTPV	A.id="895046"
CPTPA	T.id="1380"
PCPT	C.id="640772"
APVP	A.id="283150"
TPVPT	V.id="1903"
OAPV	A.id="283150"
APCP	A.id="488709"
VPAPA	V.id="1903"
CPA	A.id="256747"
AOAPT	T.id="1380"
PAOA	O.id="941"
OAP	A.id="283150"
TPAPV	A.id="283150"
APVP	A.id="477084"
CPTPA	T.id="468"
APVP	V.id="4148"
TPAOA	T.id="977"
OAPV	A.id="256747"
APCPV	A.id="895046"
PAOA	O.id="941"
CPVP	V.id="1903"
TPAOA	T.id="1490"
OAPV	A.id="477084"
CPTPV	C.id="691215"
PVP	V.id="4148"
TPAO	O.id="941"
OAPV	A.id="283150"
CPAP	A.id="283150"
TPAO	T.id="1380"
TPTPV	V.id="4148"
TPAPV	A.id="283150"
APCP	A.id="283150"
VPTP	V.id="1903"
CPAPV	V.id="4148"
APCP	A.id="283150"
VPTPA	V.id="4148"
APCP	A.id="283150"
APCPT	A.id="477084"
CPV	V.id="1903"
OAPV	A.id="104152"
TPV	T.id="6128"
PAPVP	V.id="1903"
APCP	A.id="283150"
VPVPA	A.id="283150"
OAPV	A.id="283150"
TPAOA	T.id="1753"
CPA	A.id="256747"
PAPAO	O.id="941"
APCP	A.id="283150"
OAPV	A.id="283150"
OAPVP	O.id="941"
VPT	T.id="1753"
OAPV	O.id="941"
APCP	A.id="283150"
APCPT	T.id="1827"
TPVPA	A.id="488709"
PVPAO	V.id="1903"
APCPA	C.id="691215"
APCPA	C.id="691215"
APCP	A.id="477084"
TPTPV	V.id="1903"
APC	C.id="691215"
OAPTP	O.id="941"
PVPAO	V.id="1903"
TPAPV	V.id="972"
OAPV	A.id="488709"
TPCPC	T.id="468"
AOA	O.id="941"
TPTPV	V.id="4148"
APCP	A.id="104152"
OAPC	O.id="941"
PCPT	T.id="1753"
PAPVP	V.id="4148"
AOAPA	O.id="941"
TPTPV	V.id="1903"
APVP	V.id="1903"
PVPT	T.id="1490"
CPTPA	T.id="1827"
TPVPC	T.id="1753"
APVPT	A.id="283150"
PCPT	T.id="1490"
PAPVP	V.id="1903"
AOAPC	O.id="941"
CPTPA	T.id="468"
APCP	A.id="283150"
AOAPV	V.id="1903"
TPV	V.id="1903"
PVP	V.id="1903"
PTPV	V.id="1903"
CPVP	V.id="10080"
CPVPT	V.id="4148"
CPTPA	T.id="977"
VPTP	V.id="4148"
TPCPV	T.id="977"
APCP	A.id="283150"
APVPT	A.id="477084"
OAPCP	O.id="941"
CPAPV	V.id="1050"
TPTPV	V.id="4148"
VPTPT	V.id="1050"
APCP	A.id="895046"
APVP	A.id="477084"
TPAPV	A.id="488709"
AOAPC	O.id="941"
TPTPV	V.id="1903"
APCP	A.id="283150"
VPTP	V.id="1903"
TPTPV	V.id="1903"
OAPV	A.id="895046"
AOAPT	O.id="941"
TPAOA	T.id="1490"
APCP	A.id="477084"
VPTPA	V.id="1903"
PCPT	C.id="695305"
CPVPV	C.id="640772"
AOAPT	T.id="6128"
PVPT	T.id="1753"
APCP	A.id="104152"
TPTPV	V.id="1903"
APVP	A.id="104152"
OAPV	A.id="256747"
PAOA	O.id="941"
VPVPC	C.id="691215"
PCPA	A.id="283150"
TPTPV	V.id="1903"
PVPC	V.id="1903"
APTPV	A.id="283150"
TPTPV	V.id="1903"
APCP	A.id="477084"
APCPA	C.id="691215"
TPV	V.id="8891"
TPTPV	V.id="8891"
CPAPA	C.id="691215"
OAPVP	O.id="941"
CPTPA	T.id="1490"
TPVPC	T.id="1380"
AOAPT	O.id="941"
PAPC	A.id="477084"
OAPV	A.id="283150"
APT	A.id="283150"
PCPA	C.id="691215"
TPTPV	V.id="1903"
APCP	A.id="283150"
APAPT	T.id="1380"
PCPT	T.id="1490"
TPVPC	T.id="977"
APCP	A.id="488709"
CPTPA	T.id="1827"
TPVPA	A.id="283150"
APAO	O.id="941"
APVP	A.id="488709"
APCPV	V.id="1903"
APVP	A.id="283150"
APAPT	T.id="1753"
APV	V.id="1903"
PAP	A.id="477084"
TPCPA	T.id="977"
TPTPV	V.id="1903"
PCPT	T.id="468"
APTPV	V.id="1903"
TPAPC	T.id="1753"
PAOA	O.id="237"
CPTPA	T.id="1753"
CPTPA	T.id="1490"
APCP	A.id="256747"
APCPA	C.id="640772"
PAOA	O.id="941"
APVPC	A.id="283150"
APCP	A.id="477084"
TPAPV	A.id="477084"
OAPCP	A.id="477084"
APVPT	A.id="477084"
OAO	A.id="283150"
OAPV	A.id="488709"
VPAPV	A.id="283150"
PCPAP	A.id="283150"
TPVPC	T.id="1753"
APVP	A.id="104152"
