CPCI	P.id="1106440"
APCIC	I.id="240"
PALAS	L.id="405"
SAOAT	O.id="6719"
LATA	T.id="2474"
LAP	P.id="6383"
TALAO	T.id="159"
APC	C.id="120"
APAO	O.id="3498"
TAPC	P.id="6383"
PCICP	I.id="240"
SALAP	P.id="477"
TAPC	C.id="3415"
TATAL	L.id="4720"
ATAPC	T.id="1172"
CICPC	I.id="813"
SATAO	T.id="2474"
OAPC	P.id="159062"
ATAS	T.id="1903"
PAO	P.id="477"
LASAP	P.id="12148"
OAPCI	I.id="240"
APCI	P.id="477"
SALAO	L.id="57845"
TAPAO	P.id="6383"
PALAO	P.id="12148"
LAPC	L.id="57845"
PCPCI	I.id="240"
LASAS	L.id="405"
TAL	T.id="282"
LAOA	L.id="1546"
TALAO	T.id="1172"
PAOA	O.id="539"
SAO	O.id="843"
CIC	I.id="813"
LAPCI	I.id="520"
LAPCP	C.id="3415"
OASAO	S.id="1406"
ICP	I.id="813"
ICPCP	I.id="412"
LATAS	T.id="2474"
ICPAP	I.id="813"
PCPAT	C.id="1531"
OAPAP	O.id="3498"
ALA	L.id="794"
PAL	P.id="1106440"
SAPCP	C.id="3415"
LAOAL	O.id="3498"
PATAL	P.id="12148"
PCIC	P.id="1106440"
LAOAL	O.id="215"
LAP	P.id="829083"
LAPAT	T.id="1172"
ICPAP	I.id="813"
SALAP	L.id="4720"
TALAO	L.id="57845"
PASAL	L.id="794"
CPALA	L.id="405"
ICICP	P.id="1106440"
OAPC	O.id="2069"
PCPAS	S.id="1406"
OAPAP	O.id="843"
CICPA	P.id="829083"
ICPAP	C.id="806"
TAPCP	C.id="3415"
ICPA	C.id="3145"
OAOAS	S.id="1406"
APCIC	I.id="813"
CIC	I.id="240"
LAPAP	L.id="57845"
PCPAP	C.id="3415"
CICPC	I.id="813"
PASAT	P.id="1106440"
PAPCI	C.id="3415"
OASA	S.id="223"
LAPCP	C.id="3415"
PCPA	C.id="806"
LALAP	P.id="6383"
OAOAS	S.id="1406"
PAOAL	P.id="6383"
LATAO	T.id="2474"
CPAT	P.id="1106440"
PCICP	I.id="240"
SASAL	L.id="57845"
AOAT	T.id="282"
PALAO	P.id="1106440"
LAO	O.id="843"
AOAP	P.id="477"
PCIC	I.id="693"
SALAP	L.id="405"
ALAS	S.id="223"
LAOAS	L.id="4720"
LATAT	L.id="57845"
CPCI	I.id="412"
PAO	O.id="215"
ICPAT	I.id="693"
CPAT	T.id="2474"
OALAP	P.id="1106440"
ATAPC	C.id="3415"
PATAO	T.id="282"
SALAT	L.id="57845"
TASA	T.id="2474"
PAO	O.id="843"
LATA	T.id="159"
OAOAL	L.id="794"
PAPCI	I.id="412"
ICPAL	I.id="860"
LAOAS	O.id="843"
SALA	L.id="794"
TAOAS	S.id="1406"
SAOAP	S.id="1406"
CPAT	C.id="3415"
SATA	T.id="1903"
PALAO	L.id="57845"
CPCIC	I.id="813"
TASA	T.id="2474"
SATAL	T.id="282"
PATAO	P.id="6383"
CPCI	I.id="240"
PCICP	I.id="813"
LASA	S.id="223"
TALAP	P.id="1106440"
PATAL	L.id="57845"
LAPAO	O.id="843"
PAPCI	C.id="3415"
CPAT	C.id="3415"
LATAS	S.id="783"
LATAT	L.id="57845"
SAOAO	S.id="783"
CPATA	T.id="1172"
PCPAS	S.id="1406"
OAPC	O.id="2069"
ICPA	I.id="240"
SATAT	S.id="223"
APC	P.id="1106440"
CPAT	C.id="120"
LAO	O.id="843"
PAPCI	I.id="412"
PAPCI	I.id="693"
PCPAP	C.id="3145"
PCPAS	S.id="223"
CPASA	C.id="3415"
SALAO	S.id="1406"
OAPA	O.id="843"
OAPCI	I.id="813"
ATAPC	P.id="12148"
SAOAP	S.id="1406"
OAPCI	C.id="806"
SAPCP	C.id="3145"
APA	P.id="12148"
SAT	S.id="223"
ICP	C.id="3769"
OATAL	T.id="282"
PCI	I.id="813"
ICPAT	C.id="3415"
TAPCI	T.id="282"
SAP	P.id="829083"
TAPCI	I.id="813"
LAOA	O.id="843"
ICPA	I.id="240"
ASAPC	C.id="3769"
TAPCI	I.id="813"
LAPC	L.id="405"
SALAT	L.id="57845"
LAS	S.id="783"
LAPC	C.id="120"
ALAS	S.id="223"
PCI	C.id="3415"
LASAS	L.id="57845"
LAPCI	I.id="240"
LATA	L.id="57845"
OASAT	O.id="843"
LAOAL	O.id="843"
TAPA	P.id="6383"
CPCIC	I.id="412"
AOA	O.id="843"
OALAL	O.id="843"
TASAL	T.id="2474"
PAPCI	I.id="813"
ICPAT	I.id="860"
OASAS	O.id="843"
PAOAO	P.id="1106440"
ATAP	P.id="12148"
CPCI	P.id="12148"
PATAL	L.id="1546"
LAOAP	P.id="12148"
SAPCI	C.id="3769"
LAOAP	O.id="843"
CICP	I.id="520"
AOAP	P.id="12148"
TAOAS	T.id="2474"
OAS	O.id="843"
SAPCP	C.id="1531"
CPALA	C.id="120"
LAO	L.id="4720"
SAPC	C.id="3769"
LASAL	S.id="1406"
LALAO	O.id="843"
CICPA	I.id="813"
TAOAS	T.id="282"
PATAT	P.id="159062"
LAOAT	L.id="405"
SAPC	S.id="223"
ALAT	T.id="159"
APCI	C.id="806"
TAPA	T.id="282"
LAPAO	L.id="57845"
CICP	P.id="6383"
PALAT	T.id="2474"
PAS	P.id="6383"
PATAL	P.id="12148"
LAPA	P.id="1106440"
AOAT	T.id="1903"
ASAP	P.id="6383"
AOAT	O.id="843"
LAO	O.id="3498"
APCIC	I.id="240"
SAOA	S.id="1406"
CICPA	P.id="1106440"
LAOAT	O.id="2069"
OALAT	L.id="1546"
PAO	O.id="539"
OAOAL	L.id="57845"
OALAT	T.id="282"
ICPAT	C.id="3415"
PAOAT	P.id="6383"
OAPAT	P.id="1106440"
ICP	P.id="6383"
PAL	P.id="6383"
OATAO	T.id="2474"
LALAO	O.id="215"
OAS	O.id="843"
ICPA	I.id="813"
PAT	P.id="1106440"
LASAP	L.id="57845"
APCI	I.id="412"
APCI	I.id="412"
ALAT	T.id="282"
TASA	T.id="282"
CPCI	I.id="240"
SAL	S.id="223"
SATAL	L.id="1546"
AOAP	P.id="1106440"
LATAO	O.id="539"
LAO	O.id="215"
TALAS	S.id="1406"
PALAP	L.id="405"
OATAL	L.id="794"
TAOAL	O.id="2069"
SALAT	L.id="794"
OAPAS	S.id="783"
ICPAL	L.id="794"
ATAO	T.id="2474"
TAPCI	I.id="412"
ICPAT	I.id="813"
OATAS	T.id="1172"
CICP	I.id="860"
SAPCI	C.id="3415"
TATAO	O.id="2069"
TAPAO	P.id="6383"
PATAL	T.id="2474"
PAOAT	T.id="1172"
ICPCP	I.id="412"
TAPC	T.id="282"
CPCI	P.id="1106440"
SATA	S.id="1406"
OAPAT	P.id="6383"
ICPAP	I.id="813"
APC	C.id="1531"
OAPCI	P.id="12148"
SATAO	O.id="843"
LAOAL	O.id="843"
OALAO	L.id="405"
TAPAO	P.id="1106440"
PAOAT	T.id="282"
ASAP	S.id="223"
CICPA	P.id="477"
PAOAL	P.id="829083"
TASAL	T.id="282"
OATA	O.id="843"
OAPAL	P.id="1106440"
TAPA	P.id="829083"
SALAT	L.id="1546"
APCIC	I.id="412"
SALA	S.id="223"
ICP	I.id="520"
PASA	S.id="223"
OALAP	P.id="12148"
OATAP	P.id="1106440"
OALAP	L.id="1546"
TAPCI	P.id="1106440"
LATAS	L.id="57845"
PAPAS	S.id="223"
SAT	T.id="282"
ICP	C.id="3415"
OASAL	S.id="1406"
CPASA	C.id="120"
SAO	O.id="843"
PAO	P.id="6383"
SAP	P.id="477"
PCI	C.id="3415"
TASAO	T.id="1172"
TASAO	T.id="2474"
AOA	O.id="843"
PAOAL	L.id="57845"
LAOAT	T.id="1903"
OAPCI	O.id="215"
PAPCI	I.id="412"
ICP	I.id="813"
OAPAT	O.id="843"
TAL	L.id="405"
LAOAS	S.id="223"
APCI	I.id="693"
LATA	L.id="794"
ICPAP	C.id="1531"
APCI	I.id="240"
PAPCI	I.id="240"
APCIC	I.id="240"
LAPCI	I.id="813"
LAP	L.id="57845"
PASAT	P.id="12148"
SATAO	T.id="1172"
TAOAS	T.id="159"
OAPC	O.id="843"
CICP	I.id="844"
PCPAP	C.id="3769"
ASAPC	C.id="3415"
PAOAT	T.id="282"
ICPAP	I.id="860"
PCIC	I.id="520"
SAPAS	P.id="477"
CPA	C.id="120"
OATAL	T.id="1903"
ICPAL	I.id="240"
ICICP	P.id="477"
CICPA	I.id="240"
TASAO	T.id="282"
TAO	T.id="282"
ASAO	O.id="843"
TASAO	T.id="1172"
PAS	S.id="223"
OAPC	P.id="12148"
PATAO	P.id="1106440"
ICP	C.id="806"
CPAT	C.id="3415"
APAO	P.id="6383"
TALAS	L.id="794"
OAPCI	C.id="806"
LATA	T.id="1172"
PCPAS	C.id="806"
TAOAS	O.id="843"
SALA	L.id="57845"
SASAT	T.id="159"
ICPAT	T.id="2474"
TAOAT	O.id="843"
PCPCI	I.id="693"
SAOA	O.id="539"
PATAO	O.id="3498"
ATAO	T.id="2474"
SATAO	T.id="1172"
OASA	O.id="843"
SAPCI	S.id="1406"
PAPCI	I.id="693"
ICPAL	I.id="813"
CIC	I.id="813"
OAPCI	I.id="240"
OAPCI	C.id="3415"
OAPA	P.id="12148"
ASAPC	C.id="120"
CPASA	C.id="120"
LALAP	P.id="12148"
APCIC	I.id="813"
TAPA	T.id="1903"
OAL	O.id="3498"
OATAP	O.id="843"
PCICP	I.id="813"
PALAS	P.id="159062"
ICPC	I.id="693"
SAOAP	S.id="223"
PALAT	L.id="794"
LASAT	S.id="783"
ICP	C.id="120"
LAPCI	I.id="240"
LAPC	P.id="6383"
CPATA	P.id="6383"
OALA	L.id="57845"
PCPAL	L.id="57845"
OAPCI	I.id="813"
OAPAT	T.id="1903"
SAO	O.id="2069"
CPALA	C.id="3415"
OAPAT	O.id="539"
APCI	C.id="120"
PCPAT	T.id="2474"
TALAS	S.id="1406"
ICPAP	I.id="813"
ASAPC	C.id="3769"
ICI	C.id="3145"
PAL	L.id="57845"
ASAPC	P.id="1106440"
OATAS	O.id="539"
OAPAL	L.id="405"
SAPCI	C.id="3415"
SATAL	L.id="405"
TAPCI	I.id="240"
OASAT	O.id="539"
PALAL	P.id="159062"
SAPCI	C.id="3415"
PCIC	I.id="693"
TALAT	L.id="405"
SALA	S.id="223"
OATAP	P.id="159062"
OATAP	T.id="2474"
CPA	C.id="806"
OALAP	P.id="12148"
TASAS	T.id="282"
PATAS	T.id="282"
APCIC	I.id="240"
SATAL	T.id="282"
ICPAT	I.id="813"
CPCI	I.id="240"
LATAS	L.id="794"
OAOAL	L.id="57845"
CPAPA	C.id="806"
PAPCI	I.id="813"
PATAL	P.id="159062"
CPAO	O.id="843"
